FIELD_Country;FIELD_field_latitude;FIELD_field_longitude;mae (dias);mape (%);localidad;FIELD_locationName;FIELD_harvestDate;FIELD_mac;FIELD_mic;FIELD_plantingDate;FIELD_season;FIELD_uniqueName;Variedad;habit_grow;mg;MAT;PLT_absoluteColumn;PLT_absoluteRange;REP_repetitionNumber;PLOT_ID
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2227_AHIR_FIELD15B_SANTOANGELO_RORATTO_M2PRRSVER;VARIEDAD_9;Indeterminada;6.2;145;2;1;1;20_JD324_LAT-28.2227_AHIR_FIELD15B_SANTOANGELO_RORATTO_M2PRRSVER_VARIEDAD_9
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_1;Indeterminada;6.2;144;1;21;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_1
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_2;Indeterminada;6.4;144;1;22;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_2
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_3;Indeterminada;6.2;149;1;17;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_3
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_4;Indeterminada;6.1;135;1;2;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_4
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_5;Indeterminada;6.1;135;1;8;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_5
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_6;Indeterminada;6.2;152;1;19;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_6
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_7;Indeterminada;6.3;145;1;25;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_7
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_21;Indeterminada;6.4;139;1;12;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_21
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS;VARIEDAD_8;Indeterminada;6;129;1;3;1;20_JD324_LAT-28.2218_AHIR_FIELD15A_SANTOANGELO_RORATTO_M2PRRS_VARIEDAD_8
Brazil;-28.22;-54.31;9;6.2;Brazil_6;Santo Angelo RS BRA;06/04/2021;1;102;19/11/2020;2020;20_JD324_LAT-28.2216_AHIR_FIELD15C_SANTOANGELO_RORATTO_GB102;VARIEDAD_8;Indeterminada;6;129;1;1;1;20_JD324_LAT-28.2216_AHIR_FIELD15C_SANTOANGELO_RORATTO_GB102_VARIEDAD_8
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1116_ADESS_FIELD5B_COXILHA_FORMIGHIERI_M1BVER;VARIEDAD_11;Indeterminada;5.9;153;2;1;1;20_JD306_LAT-28.1116_ADESS_FIELD5B_COXILHA_FORMIGHIERI_M1BVER_VARIEDAD_11
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_14;Determinada / Semi-Determinada;5.6;143;13;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_14
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_15;Indeterminada;5.8;141;9;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_15
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_16;Indeterminada;5.6;133;5;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_16
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_3;Indeterminada;6.2;157;26;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_3
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_17;Indeterminada;5.7;141;14;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_17
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_4;Indeterminada;6.1;151;18;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_4
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_5;Indeterminada;6.1;154;23;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_5
Brazil;-28.11;-52.45;7.111111111;4.7;Brazil_7;Coxilha RS BRA;14/04/2021;1;103Alto;01/11/2020;2020;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B;VARIEDAD_8;Indeterminada;6;150;19;1;1;20_JD306_LAT-28.1115_ADESS_FIELD5A_COXILHA_FORMIGHIERI_M1B_VARIEDAD_8
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_1;Indeterminada;6.2;130;24;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_1
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_2;Indeterminada;6.4;133;25;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_2
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_3;Indeterminada;6.2;133;13;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_3
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_4;Indeterminada;6.1;129;4;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_4
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_5;Indeterminada;6.1;130;10;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_5
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_6;Indeterminada;6.2;133;14;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_6
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_7;Indeterminada;6.3;135;31;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_7
Brazil;-28;-54.12;4;3.0;Brazil_8;Catuipe RS BRA;13/04/2021;1;102;28/11/2020;2020;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB;VARIEDAD_8;Indeterminada;6;127;5;1;1;20_JD333_LAT-27.9975_AHIR_FIELD06A_CATUIPE_FIORIN_M2PRRSB_VARIEDAD_8
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9946_AHIR_FIELD12B_SANTOAUGUSTO_APS_M2PRRSBVER;VARIEDAD_9;Indeterminada;6.2;144;2;1;1;20_JD304_LAT-27.9946_AHIR_FIELD12B_SANTOAUGUSTO_APS_M2PRRSBVER_VARIEDAD_9
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_1;Indeterminada;6.2;145;1;24;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_1
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_2;Indeterminada;6.4;149;1;25;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_2
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_3;Indeterminada;6.2;146;1;13;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_3
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_4;Indeterminada;6.1;142;1;4;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_4
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_5;Indeterminada;6.1;144;1;10;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_5
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_6;Indeterminada;6.2;145;1;14;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_6
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_7;Indeterminada;6.3;152;1;31;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_7
Brazil;-27.99;-53.68;4.666666667;3.2;Brazil_9;Santo Augusto RS BRA;01/04/2021;1;102;30/10/2020;2020;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB;VARIEDAD_8;Indeterminada;6;140;1;5;1;20_JD304_LAT-27.9941_AHIR_FIELD12A_SANTOAUGUSTO_ASP_M2PRRSB_VARIEDAD_8
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_12;Indeterminada;6.2;153;14;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_12
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_20;Indeterminada;5.9;144;8;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_20
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_13;Indeterminada;6.8;156;25;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_13
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_14;Determinada / Semi-Determinada;5.6;134;3;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_14
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_15;Indeterminada;5.8;135;2;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_15
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_16;Indeterminada;5.6;124;1;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_16
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_3;Indeterminada;6.2;157;20;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_3
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_17;Indeterminada;5.7;134;4;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_17
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_18;Indeterminada;5.8;139;6;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_18
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_19;Indeterminada;5.9;149;11;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_19
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_4;Indeterminada;6.1;150;10;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_4
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_5;Indeterminada;6.1;153;15;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_5
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_6;Indeterminada;6.2;156;21;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_6
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_7;Indeterminada;6.3;157;24;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_7
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;08/11/2020;2020;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI;VARIEDAD_8;Indeterminada;6;148;9;1;1;20_JD313_LAT-27.8696_ADESS_FIELD3A_QUATROIRMAOS_ESTRELA_2EP_M1MULTI_VARIEDAD_8
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_12;Indeterminada;6.2;157;14;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_12
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_20;Indeterminada;5.9;147;8;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_20
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_13;Indeterminada;6.8;160;25;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_13
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_14;Determinada / Semi-Determinada;5.6;140;3;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_14
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_15;Indeterminada;5.8;139;2;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_15
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_16;Indeterminada;5.6;129;1;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_16
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_3;Indeterminada;6.2;160;20;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_3
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_17;Indeterminada;5.7;141;4;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_17
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_18;Indeterminada;5.8;144;6;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_18
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_19;Indeterminada;5.9;152;11;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_19
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_4;Indeterminada;6.1;151;10;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_4
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_5;Indeterminada;6.1;158;15;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_5
Brazil;-27.87;-52.49;7.644444444;5.2;Brazil_10;Quatro Irmaos RS BRA;10/04/2021;1;103Alto;24/10/2020;2020;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI;VARIEDAD_6;Indeterminada;6.2;162;21;1;1;20_JD298_LAT-27.8693_ADESS_FIELD2A_QUATROIRMAOS_ESTRELA_1EP_M1MULTI_VARIEDAD_6
